company_name,company_country,company_employees,company_website,address name,city,location type,file_name
PRO-PIPE. INC.,California(CA)|UNITED STATES,4380,https://www.info-clipper.com/en/company/united-states/pro-pipe-inc.usd13ej3h.html,47 DISCOVERY STE 250,IRVINE,Headquarter,wissel_aziende_info_clipper
INEOS EUROPEAN HOLDINGS LIMITED,UNITED KINGDOM|UNITED KINGDOM,4381,https://www.info-clipper.com/en/company/united-kingdom/ineos-european-holdings-limited.gbdbw90fq.html,Hawkslease Chapel Lane,LYNDHURST,Headquarter,wissel_aziende_info_clipper
CLIVET AIR SRL,ITALY|ITALY,4382,https://www.info-clipper.com/en/company/italy/clivet-air-srl.itd5m37ex.html,VIA DEL LAVORO 42,ISOLA DELLA SCALA,Single address,wissel_aziende_info_clipper
NATIONAL RESEARCH GROUP. INC.,California(CA)|UNITED STATES,4383,https://www.info-clipper.com/en/company/united-states/national-research-group-inc.usd12gnh5.html,6255 SUNSET BLVD STE 19,LOS ANGELES,Single address,wissel_aziende_info_clipper
INEOS INDUSTRIES LIMITED,UNITED KINGDOM|UNITED KINGDOM,4384,https://www.info-clipper.com/en/company/united-kingdom/ineos-industries-limited.gbd3i1suk.html,HAWKSLEASE CHAPEL LANE,LYNDHURST,Headquarter,wissel_aziende_info_clipper
TRUSTANDWEALTH SRL,ITALY|ITALY,4385,https://www.info-clipper.com/en/company/italy/trustandwealth-srl.itd741oyg.html,VIA ANDEGARI 4,MILANO,Headquarter,wissel_aziende_info_clipper
REUTERS NEWS & MEDIA INC.,New York(NY)|UNITED STATES,4386,https://www.info-clipper.com/en/company/united-states/reuters-news-media-inc.usd1xeyc0.html,3 TIMES SQ 12TH FL,NEW YORK,Single address,wissel_aziende_info_clipper
TERRAPINN LIMITED,UNITED KINGDOM|UNITED KINGDOM,4387,https://www.info-clipper.com/en/company/united-kingdom/terrapinn-limited.gbd5qjsu3.html,Wren House,LONDON,Single address,wissel_aziende_info_clipper
EXPRESS 6000 SRL,ITALY|ITALY,4388,https://www.info-clipper.com/en/company/italy/express-6000-srl.itd75kgyl.html,VIA CHINI BATTISTA 60,TALAMONA,Single address,wissel_aziende_info_clipper
AMERILIFE GROUP. LLC,Florida(FL)|UNITED STATES,4389,https://www.info-clipper.com/en/company/united-states/amerilife-group-llc.usd1nczi1.html,2650 MCCORMICK DR,CLEARWATER,Headquarter,wissel_aziende_info_clipper
TERRAPINN HOLDINGS LIMITED,UNITED KINGDOM|UNITED KINGDOM,4390,https://www.info-clipper.com/en/company/united-kingdom/terrapinn-holdings-limited.gbd6zxptk.html,ORDNANCE HO 31 PIER RD. ST HELIER,JERSEY,Headquarter,wissel_aziende_info_clipper
MANE ITALIA SRL,ITALY|ITALY,4391,https://www.info-clipper.com/en/company/italy/mane-italia-srl.itd7a0a9g.html,VIA ADAMELLO 5/7,BAREGGIO,Headquarter,wissel_aziende_info_clipper
SOUND TECHNOLOGIES. INC.,California(CA)|UNITED STATES,4392,https://www.info-clipper.com/en/company/united-states/sound-technologies-inc.usda02wz.html,3200 LIONSHEAD AVE STE 100,CARLSBAD,Single address,wissel_aziende_info_clipper
PARFUMS CHRISTIAN DIOR(U.K.)LIMITED,UNITED KINGDOM|UNITED KINGDOM,4393|Parfums Christian Dior,https://www.info-clipper.com/en/company/united-kingdom/parfums-christian-diorlimited.gbd3i74q5.html,United Kingdom House 6th Floor. 180 Oxford Street,LONDON,Headquarter,wissel_aziende_info_clipper
ENERGYLIFE SRL,ITALY|ITALY,4394,https://www.info-clipper.com/en/company/italy/energylife-srl.itd74mxu9.html,PIAZZA VICENZA 8,TRENTO,Headquarter,wissel_aziende_info_clipper
HAWKEYE ACQUISITION. INC.,Iowa(IA)|UNITED STATES,4395|MEREDITH,https://www.info-clipper.com/en/company/united-states/hawkeye-acquisition-inc.usd355eq.html,1716 LOCUST ST,DES MOINES,Headquarter,wissel_aziende_info_clipper
CHRISTIAN DIOR UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,4396,https://www.info-clipper.com/en/company/united-kingdom/christian-dior-uk-limited.gbd5rhdci.html,49A Pavilion Road,LONDON,Headquarter,wissel_aziende_info_clipper
GESTIONE CONCESSIONI SPA,ITALY|ITALY,4397,https://www.info-clipper.com/en/company/italy/gestione-concessioni-spa.itd74njbn.html,VIA GIULIO VINCENZO BONA 65,ROMA,Headquarter,wissel_aziende_info_clipper
AMYRIS. INC.,California(CA)|UNITED STATES,4398,https://www.info-clipper.com/en/company/united-states/amyris-inc.usd32p4na.html,5885 HOLLIS ST STE 100,EMERYVILLE,Headquarter,wissel_aziende_info_clipper
HAWK INCENTIVES LIMITED,UNITED KINGDOM|UNITED KINGDOM,4399,https://www.info-clipper.com/en/company/united-kingdom/hawk-incentives-limited.gbd3nsoaz.html,Westside London Road,HEMEL HEMPSTEAD,Headquarter,wissel_aziende_info_clipper
GENERALI INVESTMENTS HOLDING SPA,ITALY|ITALY,4400,https://www.info-clipper.com/en/company/italy/generali-investments-holding-spa.itd8jslhy.html,VIA NICCOLO' MACHIAVELLI 4,TRIESTE,Headquarter,wissel_aziende_info_clipper
ADMINISTRATIVE SERVICES. OHIO DEPARTMENT OF,Ohio(OH)|UNITED STATES,4401,https://www.info-clipper.com/en/company/united-states/administrative-services-ohio-department-of.usdddkesa.html,30 E BROAD ST,COLUMBUS,Headquarter,wissel_aziende_info_clipper
INEOS GRANGEMOUTH LIMITED,UNITED KINGDOM|UNITED KINGDOM,4402,https://www.info-clipper.com/en/company/united-kingdom/ineos-grangemouth-limited.gbd3mrqt1.html,Hawkslease Chapel Lane,LYNDHURST,Headquarter,wissel_aziende_info_clipper
GENERALI INVESTMENTS PARTNERS SPA SOCIETA' DI GESTIONE DEL RISPARMIO,ITALY|ITALY,4403,https://www.info-clipper.com/en/company/italy/generali-investments-partners-spa-societa-di-gestione-del-risparmio.itd79bd7g.html,VIA NICCOLO' MACHIAVELLI 4,TRIESTE,Headquarter,wissel_aziende_info_clipper
TREK BICYCLE CORPORATION,Wisconsin(WI)|UNITED STATES,4404,https://www.info-clipper.com/en/company/united-states/trek-bicycle-corporation.usdc6njw.html,801 W MADISON ST,WATERLOO,Headquarter,wissel_aziende_info_clipper
CAPITA LIFE AND PENSIONS SERVICES (ISLE OF MAN) LIMITED,UNITED KINGDOM|UNITED KINGDOM,4405,https://www.info-clipper.com/en/company/united-kingdom/capita-life-and-pensions-services-limited.gbd3lv5uz.html,Po Box 227. Clinch\'s House Lord Street. Douglas,ISLE OF MAN,Single address,wissel_aziende_info_clipper
GHELLA INVESTMENTS & PARTNERSHIPS SPA,ITALY|ITALY,4406,https://www.info-clipper.com/en/company/italy/ghella-investments-partnerships-spa.itd74n5jf.html,VIA PIETRO BORSIERI 2/A,ROMA,Headquarter,wissel_aziende_info_clipper
ACTAVIS LABORATORIES UT. INC.,Utah(UT)|UNITED STATES,4407,https://www.info-clipper.com/en/company/united-states/actavis-laboratories-ut-inc.usd1bdvy0.html,579 S CHIPETA WAY,SALT LAKE CITY,Single address,wissel_aziende_info_clipper
TASTER FOOD UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,4408|TASTER,https://www.info-clipper.com/en/company/united-kingdom/taster-food-uk-limited.gbd3o95nj.html,68 HANBURY ST SPITALFIELDS,LONDON,Single address,wissel_aziende_info_clipper
ROTHENBERGER ITALIANA SRL,ITALY|ITALY,4409,https://www.info-clipper.com/en/company/italy/rothenberger-italiana-srl.itd73in8g.html,VIA GUGLIELMO REISS ROMOLI 17,SETTIMO MILANESE,Single address,wissel_aziende_info_clipper
AUDIOHQ LLC,New York(NY)|UNITED STATES,4410,https://www.info-clipper.com/en/company/united-states/audiohq-llc.usdy7ebr.html,358 5TH AVE RM 302,NEW YORK,Single address,wissel_aziende_info_clipper
PUBLICIS MEDIA LIMITED,UNITED KINGDOM|UNITED KINGDOM,4411,https://www.info-clipper.com/en/company/united-kingdom/publicis-media-limited.gbd3obx2q.html,24 Percy Street,LONDON,Headquarter,wissel_aziende_info_clipper
ENEL X INTERNATIONAL SRL,ITALY|ITALY,4412,https://www.info-clipper.com/en/company/italy/enel-x-international-srl.itd79a9wt.html,VIALE DI TOR DI QUINTO 45/47,ROMA,Headquarter,wissel_aziende_info_clipper
UNIVERSAL PROTECTION SERVICE. LP,California(CA)|UNITED STATES,4413,https://www.info-clipper.com/en/company/united-states/universal-protection-service-lp.usd2se9pr.html,1551 N TUSTIN AVE STE 650,SANTA ANA,Headquarter,wissel_aziende_info_clipper
PAVILION PUBLISHING AND MEDIA LTD.,UNITED KINGDOM|UNITED KINGDOM,4414,https://www.info-clipper.com/en/company/united-kingdom/pavilion-publishing-and-media-ltd.gbd4xvej0.html,25 Cecil Pashley Way Shoreham Airport,SHOREHAM-BY-SEA,Single address,wissel_aziende_info_clipper
ENEL X SRL,ITALY|ITALY,4415,https://www.info-clipper.com/en/company/italy/enel-x-srl.itd792ldj.html,VIALE DI TOR DI QUINTO 45/47,ROMA,Headquarter,wissel_aziende_info_clipper
ADVENTIST HEALTH SYSTEM/SUNBELT. INC.,Florida(FL)|UNITED STATES,4416|ADVENTHEALTH,https://www.info-clipper.com/en/company/united-states/adventist-health-systemsunbelt-inc.usd17lu72.html,900 HOPE WAY,ALTAMONTE SPRINGS,Headquarter,wissel_aziende_info_clipper
JUSTERINI & BROOKS.LIMITED,UNITED KINGDOM|UNITED KINGDOM,4417,https://www.info-clipper.com/en/company/united-kingdom/justerini-brookslimited.gbd3h4iez.html,61 St. James's Street,LONDON,Headquarter,wissel_aziende_info_clipper
TOYOTA MATERIAL HANDLING ITALIA SRL,ITALY|ITALY,4418,https://www.info-clipper.com/en/company/italy/toyota-material-handling-italia-srl.itd7dl902.html,VIA DEL LAVORO 93/1,CASALECCHIO DI RENO,Headquarter,wissel_aziende_info_clipper
ADVENTIST HEALTH SYSTEM SUNBELT HEALTHCARE CORPORATION,Florida(FL)|UNITED STATES,4419|ADVENTHEALTH,https://www.info-clipper.com/en/company/united-states/adventist-health-system-sunbelt-healthcare-corporation.usdg0iwws.html,900 HOPE WAY,ALTAMONTE SPRINGS,Headquarter,wissel_aziende_info_clipper
BEGGARS GROUP MEDIA LIMITED,UNITED KINGDOM|UNITED KINGDOM,4420,https://www.info-clipper.com/en/company/united-kingdom/beggars-group-media-limited.gbd4v3ren.html,17-19 Alma Road,LONDON,Headquarter,wissel_aziende_info_clipper
INTERPOLIMERI SPA,ITALY|ITALY,4421,https://www.info-clipper.com/en/company/italy/interpolimeri-spa.itd73i6hr.html,VIA G.NEGRI 11,LIMENA,Headquarter,wissel_aziende_info_clipper
GEA MECHANICAL EQUIPMENT US. INC.,New Jersey(NJ)|UNITED STATES,4422,https://www.info-clipper.com/en/company/united-states/gea-mechanical-equipment-us-inc.usdfzj3h7.html,100 FAIRWAY CT,NORTHVALE,Headquarter,wissel_aziende_info_clipper
WEST ONE MUSIC GROUP FRANCE LIMITED,UNITED KINGDOM|UNITED KINGDOM,4423,https://www.info-clipper.com/en/company/united-kingdom/west-one-music-group-france-limited.gbd3l7cus.html,First Floor Jebsen House. 53-55-61 High Street,RUISLIP,Single address,wissel_aziende_info_clipper
HUMANITAS SPA,ITALY|ITALY,4424,https://www.info-clipper.com/en/company/italy/humanitas-spa.itd99wk0m.html,VIA ALESSANDRO MANZONI 113,ROZZANO,Headquarter,wissel_aziende_info_clipper
CELANESE HOLDINGS LLC,Texas(TX)|UNITED STATES,4425,https://www.info-clipper.com/en/company/united-states/celanese-holdings-llc.usd21o4at.html,1601 LYNDON B JOHNSON FWY,DALLAS,Headquarter,wissel_aziende_info_clipper
TESTERWORLD LIMITED,UNITED KINGDOM|UNITED KINGDOM,4426|DE PHARMACEUTICALS,https://www.info-clipper.com/en/company/united-kingdom/testerworld-limited.gbd3s0bjd.html,The Chancery 58 Spring Gardens,MANCHESTER,Single address,wissel_aziende_info_clipper
HUMANITAS MIRASOLE SPA,ITALY|ITALY,4427,https://www.info-clipper.com/en/company/italy/humanitas-mirasole-spa.itd7bxos8.html,VIA ALESSANDRO MANZONI 56,ROZZANO,Headquarter,wissel_aziende_info_clipper
CELANESE INTERNATIONAL CORPORATION,Texas(TX)|UNITED STATES,4428,https://www.info-clipper.com/en/company/united-states/celanese-international-corporation.usd2z61u5.html,222 LAS COLINAS BLVD W STE 900N,IRVING,Single address,wissel_aziende_info_clipper
KIOWA LIMITED,UNITED KINGDOM|UNITED KINGDOM,4429,https://www.info-clipper.com/en/company/united-kingdom/kiowa-limited.gbdcqp8ja.html,The Reservation Sleaford Business Park,SLEAFORD,Single address,wissel_aziende_info_clipper
LA FABBRICA SPA,ITALY|ITALY,4430,https://www.info-clipper.com/en/company/italy/la-fabbrica-spa.itd7cq8ca.html,VIA EMILIA PONENTE 2070,CASTEL BOLOGNESE,Headquarter,wissel_aziende_info_clipper
CELANESE LTD.,Texas(TX)|UNITED STATES,4431,https://www.info-clipper.com/en/company/united-states/celanese-ltd.usdfo66q5.html,222 W LAS COLINAS BLVD STE 900N,IRVING,Headquarter,wissel_aziende_info_clipper
THALES AIR DEFENCE LIMITED,UNITED KINGDOM|UNITED KINGDOM,4432|Thales,https://www.info-clipper.com/en/company/united-kingdom/thales-air-defence-limited.gbd3x7obr.html,Alanbrooke Road Alanbrooke Park Industrial Estate. Castlereagh,BELFAST,Headquarter,wissel_aziende_info_clipper
REGGIO CHILDREN SRL,ITALY|ITALY,4433,https://www.info-clipper.com/en/company/italy/reggio-children-srl.itd76f4av.html,VIA BLIGNY 1/A,REGGIO NELL'EMILIA,Headquarter,wissel_aziende_info_clipper
CELANESE CORPORATION,Texas(TX)|UNITED STATES,4434,https://www.info-clipper.com/en/company/united-states/celanese-corporation.usd2tc2me.html,222 W LAS COLINAS BLVD STE 900N,IRVING,Headquarter,wissel_aziende_info_clipper
MARKS AND SPENCER P.L.C.,UNITED KINGDOM|UNITED KINGDOM,4435,https://www.info-clipper.com/en/company/united-kingdom/marks-and-spencer-plc.gbd3h56j4.html,Waterside House 35 North Wharf Road,LONDON,Headquarter,wissel_aziende_info_clipper
C.W.F. CHILDREN WORLDWIDE FASHION ITALIA SRL,ITALY|ITALY,4436|CWF CHILDREN WORLDWIDE FASHION,https://www.info-clipper.com/en/company/italy/cwf-children-worldwide-fashion-italia-srl.itd78vfnn.html,VIA ARCO 1,MILANO,Headquarter,wissel_aziende_info_clipper
UNITED SPECIALTY INSURANCE COMPANY,Texas(TX)|UNITED STATES,4437,https://www.info-clipper.com/en/company/united-states/united-specialty-insurance-company.usdfz95jv.html,1900 L DON DODSON DRIVE,BEDFORD,Single address,wissel_aziende_info_clipper
ORWELL GROUP HOLDING LTD,UNITED KINGDOM|UNITED KINGDOM,4438,https://www.info-clipper.com/en/company/united-kingdom/orwell-group-holding-ltd.gbd3lewah.html,2nd Floor 110 Cannon Street,LONDON,Headquarter,wissel_aziende_info_clipper
CLARINS ITALIA SPA,ITALY|ITALY,4439,https://www.info-clipper.com/en/company/italy/clarins-italia-spa.itd72ugd2.html,VIA GIUSEPPE DI VITTORIO 13,CASTENASO (VILLANOVA ),Headquarter,wissel_aziende_info_clipper
LAZARD ASSET MANAGEMENT LLC,New York(NY)|UNITED STATES,4440,https://www.info-clipper.com/en/company/united-states/lazard-asset-management-llc.usdcyumg6.html,30 ROCKEFELLER PLZ 57TH FLOOR,NEW YORK,Headquarter,wissel_aziende_info_clipper
NISSAN MOTOR MANUFACTURING (UK) LIMITED,UNITED KINGDOM|UNITED KINGDOM,4441,https://www.info-clipper.com/en/company/united-kingdom/nissan-motor-manufacturing-limited.gbd4tn6j8.html,Washington Road,SUNDERLAND,Headquarter,wissel_aziende_info_clipper
HDI GLOBAL SE,ITALY|ITALY,4442,https://www.info-clipper.com/en/company/italy/hdi-global-se.itd72zie8.html,VIA FRANCO RUSSOLI 5,MILANO,Headquarter,wissel_aziende_info_clipper
HULL & COMPANY. INC.,California(CA)|UNITED STATES,4443,https://www.info-clipper.com/en/company/united-states/hull-company-inc.usd19a99m.html,1441 E 17TH ST #A,SANTA ANA,Single address,wissel_aziende_info_clipper
NISSAN TRADING EUROPE LIMITED,UNITED KINGDOM|UNITED KINGDOM,4444,https://www.info-clipper.com/en/company/united-kingdom/nissan-trading-europe-limited.gbd8cmhj5.html,Investor House Wessington Way,SUNDERLAND,Headquarter,wissel_aziende_info_clipper
HDI ASSICURAZIONI SPA,ITALY|ITALY,4445,https://www.info-clipper.com/en/company/italy/hdi-assicurazioni-spa.itd7bzuo3.html,PIAZZA GUGLIELMO MARCONI 25,ROMA,Headquarter,wissel_aziende_info_clipper
NEW NAUTICAL COATINGS. INC.,Florida(FL)|UNITED STATES,4446,https://www.info-clipper.com/en/company/united-states/new-nautical-coatings-inc.usdmx257.html,14805 49TH ST N,CLEARWATER,Headquarter,wissel_aziende_info_clipper
NISSAN MOTOR (GB) LIMITED,UNITED KINGDOM|UNITED KINGDOM,4447,https://www.info-clipper.com/en/company/united-kingdom/nissan-motor-limited.gbd8d26rb.html,Rivers Office Park Denham Way. Maple Cross,RICKMANSWORTH,Headquarter,wissel_aziende_info_clipper
MTS SPA,ITALY|ITALY,4448,https://www.info-clipper.com/en/company/italy/mts-spa.itd8i4t78.html,VIA TOMACELLI 146,ROMA,Headquarter,wissel_aziende_info_clipper
UNIFORM COLOR COMPANY,Michigan(MI)|UNITED STATES,4449,https://www.info-clipper.com/en/company/united-states/uniform-color-company.usdmzsrt.html,942 BROOKS AVE,HOLLAND,Headquarter,wissel_aziende_info_clipper
AECOM LIMITED,UNITED KINGDOM|UNITED KINGDOM,4450,https://www.info-clipper.com/en/company/united-kingdom/aecom-limited.gbd3q1wb4.html,Algate Tower 2 Leman Street,LONDON,Headquarter,wissel_aziende_info_clipper
VALENTINO SPA,ITALY|ITALY,4451,https://www.info-clipper.com/en/company/italy/valentino-spa.itd8yjfjd.html,VIALE DEI LANIFICI 1,VALDAGNO (MAGLIO ),Headquarter,wissel_aziende_info_clipper
STRIPE. INC.,California(CA)|UNITED STATES,4452,https://www.info-clipper.com/en/company/united-states/stripe-inc.usdfzceb9.html,354 OYSTER POINT BLVD,SOUTH SAN FRANCISCO,Headquarter,wissel_aziende_info_clipper
BMW SERVICES LIMITED,UNITED KINGDOM|UNITED KINGDOM,4453,https://www.info-clipper.com/en/company/united-kingdom/bmw-services-limited.gbd3ynus4.html,Ellesfield Avenue,BRACKNELL,Headquarter,wissel_aziende_info_clipper
BRIVIO & VIGANO' LOGISTICS SRL,ITALY|ITALY,4454,https://www.info-clipper.com/en/company/italy/brivio-vigano-logistics-srl.itde67lbx.html,VIA DELLE INDUSTRIE 1/3,POZZUOLO MARTESANA,Headquarter,wissel_aziende_info_clipper
STRIPE HEAVY INDUSTRIES. INC.,California(CA)|UNITED STATES,4455|STRIPE,https://www.info-clipper.com/en/company/united-states/stripe-heavy-industries-inc.usd1xnjwh.html,354 OYSTER POINT BLVD,SOUTH SAN FRANCISCO,Headquarter,wissel_aziende_info_clipper
BMW FINANCIAL SERVICES (GB) LIMITED,UNITED KINGDOM|UNITED KINGDOM,4456,https://www.info-clipper.com/en/company/united-kingdom/bmw-financial-services-limited.gbd4v0j70.html,Summit One Summit Avenue,FARNBOROUGH,Headquarter,wissel_aziende_info_clipper
HITRAC ENGINEERING GROUP SPA,ITALY|ITALY,4457,https://www.info-clipper.com/en/company/italy/hitrac-engineering-group-spa.itdaua0z1.html,VIALE LIBANO 28,ROMA,Headquarter,wissel_aziende_info_clipper
INSIDER. INC.,New York(NY)|UNITED STATES,4458,https://www.info-clipper.com/en/company/united-states/insider-inc.usddrp03i.html,1 LIBERTY PLZ FL 8,NEW YORK,Headquarter,wissel_aziende_info_clipper
BMW (UK) LIMITED,UNITED KINGDOM|UNITED KINGDOM,4459|BMW,https://www.info-clipper.com/en/company/united-kingdom/bmw-limited.gbd3li08x.html,Summit One Summit Avenue,FARNBOROUGH,Headquarter,wissel_aziende_info_clipper
FAAC PARTECIPAZIONI INDUSTRIALI SRL,ITALY|ITALY,4460,https://www.info-clipper.com/en/company/italy/faac-partecipazioni-industriali-srl.itd73jndh.html,VIA MONALDO CALARI 10,ZOLA PREDOSA,Headquarter,wissel_aziende_info_clipper
B OREGON LEASING LLC,New York(NY)|UNITED STATES,4461,https://www.info-clipper.com/en/company/united-states/b-oregon-leasing-llc.usd1ygrol.html,55 W 46TH ST STE 2204,NEW YORK,Single address,wissel_aziende_info_clipper
BMW (UK) CAPITAL PLC,UNITED KINGDOM|UNITED KINGDOM,4462,https://www.info-clipper.com/en/company/united-kingdom/bmw-capital-plc.gbd84mjvq.html,Ellesfield Avenue,BRACKNELL,Headquarter,wissel_aziende_info_clipper
FAAC SPA,ITALY|ITALY,4463,https://www.info-clipper.com/en/company/italy/faac-spa.itd7a8fjr.html,VIA MONALDO CALARI 10,ZOLA PREDOSA,Headquarter,wissel_aziende_info_clipper
B OREGON OWNER LLC,New York(NY)|UNITED STATES,4464,https://www.info-clipper.com/en/company/united-states/b-oregon-owner-llc.usd1xtg0v.html,55 W 46TH ST STE 2204,NEW YORK,Single address,wissel_aziende_info_clipper
JARDINE MOTORS GROUP UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,4465|LANCASTER BMW MILTON KEYNES,https://www.info-clipper.com/en/company/united-kingdom/jardine-motors-group-uk-limited.gbd8cods0.html,Auto Way Ipswich Road Severalls Industrial Park,COLCHESTER,Headquarter,wissel_aziende_info_clipper
LANNUTTI SPA,ITALY|ITALY,4466,https://www.info-clipper.com/en/company/italy/lannutti-spa.itd74vh8q.html,VIA VALLE PO 149,CUNEO,Headquarter,wissel_aziende_info_clipper
LHO SAN DIEGO ONE LESSEE. INC.,California(CA)|UNITED STATES,4467,https://www.info-clipper.com/en/company/united-states/lho-san-diego-one-lessee-inc.usddpd8v2.html,401 K ST,SAN DIEGO,Single address,wissel_aziende_info_clipper
BMW (UK) MANUFACTURING LIMITED,UNITED KINGDOM|UNITED KINGDOM,4468,https://www.info-clipper.com/en/company/united-kingdom/bmw-manufacturing-limited.gbd3ynurp.html,Horth Path Road Cowley,OXFORD,Headquarter,wissel_aziende_info_clipper
TRASPORTI INTERNAZIONALI AGENZIA MARITTIMA SAVINO DEL BENE SPA,ITALY|ITALY,4469|SAVINO DEL BENE,https://www.info-clipper.com/en/company/italy/trasporti-internazionali-agenzia-marittima-savino-del-bene-spa.itd7ep22n.html,VIA DEL BOTTEGHINO 24/26,SCANDICCI,Headquarter,wissel_aziende_info_clipper
SALZGITTER MANNESMANN STAINLESS TUBES USA. INC.,Texas(TX)|UNITED STATES,4470,https://www.info-clipper.com/en/company/united-states/salzgitter-mannesmann-stainless-tubes-usa-inc.usde0bbwu.html,12050 W LITTLE YORK RD,HOUSTON,Single address,wissel_aziende_info_clipper
